
47.5142 -32.189 93.1201 228.004 -148.808 49.4224 -44.3254 427.009 -230.716 -231.193 1418.58 -462.863 23.7571 -571.327 462.316 114.002 -349.751 227.437 -22.1627 -341.728 -46.1433 -115.597 -401.786 -92.5726 -191.077 78.3576 -57.7761 -192.425 -102.882 -39.3229 37.2086 -753.579 283.295 -38.3766 -564.529 -75.8069 -29.0964 246.384 -377.479 -139.624 203.536 -185.702 27.1436 -34.8157 37.6758 141.576 -415.104 75.5852 -95.5383 378.705 -282.178 -96.2127 288.085 -189.203 18.6043 303.547 56.659 -19.1883 398.072 -378.037 155.492 272.651 46.7282 117.01 -186.595 230.397 117.836 -75.609 154.483 -22.7855 183.725 -46.2619 23.5008 67.9559 308.666 77.746 -280.176 231.543 -95.219 3.07195 -189.054 
230.716 -91.7515 892.855 41.2246 -41.2246 308.211 91.7515 -230.716 892.855 462.863 -462.863 2344.99 -46.1433 462.042 -1034.19 -225.798 225.798 -580.152 -462.042 46.1433 -1034.19 -92.5726 92.5726 -1790.37 -36.2346 54.9834 -486.826 -54.9834 36.2346 -486.826 -75.3913 283.295 -1321.58 -283.295 75.3913 -1321.58 37.6758 -377.256 57.7005 184.363 -184.363 111.019 377.256 -37.6758 57.7005 75.5852 -75.5852 -226.42 188.585 -281.62 661.989 281.62 -188.585 661.989 377.954 -56.659 1153.44 56.659 -377.954 1153.44 45.8539 -45.8539 737.71 -153.979 229.941 -71.5102 -229.941 153.979 -71.5102 -308.598 46.2619 68.6402 -46.2619 308.598 68.6402 -231.368 231.368 -741.815 188.911 -188.911 1.67561 
-423.769 114.002 -90.6594 -526.384 -28.4797 422.5 -349.751 -109.28 227.437 -341.728 23.7571 -46.1433 1364.76 228.004 -453.297 -1.32717 -56.9595 121.456 -148.808 -218.559 49.4224 427.009 47.5142 -230.716 440.766 22.1998 -380.042 366.986 81.627 -274.927 288.085 93.2013 -189.203 307.092 -20.1665 56.3684 -384.157 -139.624 74.0231 215.437 34.8804 -344.97 203.536 133.84 -185.702 -34.8157 -29.0964 37.6758 -459.033 44.3996 -93.8758 64.1069 163.254 -63.2835 -102.882 186.403 -39.3229 -745.215 -40.333 281.842 -287.384 -74.4669 231.907 7.45747 -27.1891 310.303 -175.993 -99.9722 224.477 -75.609 -114.148 154.483 178.863 24.6988 -46.0246 255.56 -148.934 49.5929 12.9923 91.2029 -189.352 
114.002 -407.977 -92.2989 14.2815 -312.578 -44.5037 -106.121 -349.751 225.798 -22.1627 -571.327 462.042 228.004 1396.34 -461.495 28.563 426.285 -222.519 -212.242 -148.808 41.2246 -44.3254 -32.189 91.7515 -15.4811 315.368 56.1005 75.3457 272.574 -177.154 92.4151 378.705 -281.62 16.845 397.599 -376.026 -139.624 -403.499 75.3617 -17.4912 -46.4209 36.3371 129.971 203.536 -184.363 27.1436 246.384 -377.256 -30.9622 -709.829 280.502 150.691 -124.719 -27.2747 184.83 78.3576 -54.9834 33.69 -564.2 -73.7954 -72.8273 -279.186 227.438 18.9604 161.038 -45.8059 -92.2792 -60.3614 144.646 -113.185 -186.595 229.941 -20.6309 68.0146 307.024 -145.655 271.955 42.6238 89.1949 2.95215 -185.703 
90.6594 92.2989 -1791.09 407.102 44.5037 -972.25 225.798 227.437 -580.152 46.1433 462.316 -1034.19 -453.297 -461.495 2317.28 -44.4643 -222.519 859.34 -41.2246 -49.4224 308.211 -230.716 -93.1201 892.855 -372.597 -56.1005 1154.09 -271.47 -180.553 648.068 -188.585 -282.178 661.989 -56.3684 -376.613 1153.38 -74.0231 -75.3617 -214.815 -332.397 -36.3371 46.0953 -184.363 -185.702 111.019 -37.6758 -377.479 57.7005 56.6519 280.502 -1266.66 45.9958 44.2667 -490.173 36.2346 57.7761 -486.826 281.842 76.7323 -1318.3 230.569 228.632 -741.62 304.224 45.8059 45.9533 221.654 147.421 -64.4603 153.979 230.397 -71.5102 46.0246 307.503 67.3302 -42.9024 -48.5902 730.968 -188.259 -186.677 4.34849 
-526.384 14.2815 -407.102 -248.465 -99.8039 75.261 -312.578 -28.4797 44.5037 -349.751 114.002 -225.798 -1.32717 28.563 -44.4643 1161.03 -199.608 376.305 426.285 -56.9595 222.519 -148.808 228.004 -41.2246 306.712 -1.33271 266.887 247.077 29.3925 -52.9109 272.574 -90.858 177.154 366.986 -90.8529 271.47 215.437 -17.4912 332.397 -372.552 122.234 -61.4504 -46.4209 34.8804 -36.3371 203.536 -139.624 184.363 -621.503 -2.66542 -19.2785 -740.772 58.7849 -264.555 -124.719 -181.716 27.2747 64.1069 -181.706 45.9958 -254.64 69.5482 -206.5 128.513 1.63223 -217.913 201.55 -35.9983 43.2016 -60.3614 111.278 -144.646 -175.993 111.272 -221.654 301.221 139.096 -24.1853 -19.0164 -85.1788 168.606 
-28.4797 -312.578 -44.5037 -99.8039 -248.465 -75.261 14.2815 -526.384 407.102 114.002 -349.751 225.798 -56.9595 426.285 -222.519 -199.608 1161.03 -376.305 28.563 -1.32717 44.4643 228.004 -148.808 41.2246 29.3925 247.077 52.9109 -1.33271 306.712 -266.887 -90.8529 366.986 -271.47 -90.858 272.574 -177.154 34.8804 -46.4209 36.3371 122.234 -372.552 61.4504 -17.4912 215.437 -332.397 -139.624 203.536 -184.363 58.7849 -740.772 264.555 -2.66542 -621.503 19.2785 -181.706 64.1069 -45.9958 -181.716 -124.719 -27.2747 69.5482 -254.64 206.5 -35.9983 201.55 -43.2016 1.63223 128.513 217.913 111.272 -175.993 221.654 111.278 -60.3614 144.646 139.096 301.221 24.1853 -85.1788 -19.0164 -168.606 
-422.5 44.5037 -972.25 -75.261 75.261 -1307.82 -44.5037 422.5 -972.25 -227.437 227.437 -580.152 121.456 -222.519 859.34 376.305 -376.305 1805.58 222.519 -121.456 859.34 49.4224 -49.4224 308.211 297.161 -52.9109 1024.21 52.9109 -297.161 1024.21 180.553 -274.927 648.068 274.927 -180.553 648.068 344.97 -36.3371 46.0953 61.4504 -61.4504 -203.21 36.3371 -344.97 46.0953 185.702 -185.702 111.019 -132.088 264.555 -1244.71 -264.555 132.088 -1244.71 -44.2667 63.2835 -490.173 -63.2835 44.2667 -490.173 -213.631 213.631 -711.976 -242.631 43.2016 90.0172 -43.2016 242.631 90.0172 -147.421 224.477 -64.4603 -224.477 147.421 -64.4603 59.8408 -59.8408 737.384 174.429 -174.429 -10.3726 
-349.751 -106.121 -225.798 -312.578 14.2815 44.5037 -407.977 114.002 92.2989 -571.327 -22.1627 -462.042 -148.808 -212.242 -41.2246 426.285 28.563 222.519 1396.34 228.004 461.495 -32.189 -44.3254 -91.7515 272.574 75.3457 177.154 315.368 -15.4811 -56.1005 397.599 16.845 376.026 378.705 92.4151 281.62 203.536 129.971 184.363 -46.4209 -17.4912 -36.3371 -403.499 -139.624 -75.3617 246.384 27.1436 377.256 -124.719 150.691 27.2747 -709.829 -30.9622 -280.502 -564.2 33.69 73.7954 78.3576 184.83 54.9834 -279.186 -72.8273 -227.438 -60.3614 -92.2792 -144.646 161.038 18.9604 45.8059 68.0146 -20.6309 -307.024 -186.595 -113.185 -229.941 271.955 -145.655 -42.6238 2.95215 89.1949 185.703 
-109.28 -349.751 -227.437 -28.4797 -526.384 -422.5 114.002 -423.769 90.6594 23.7571 -341.728 46.1433 -218.559 -148.808 -49.4224 -56.9595 -1.32717 -121.456 228.004 1364.76 453.297 47.5142 427.009 230.716 81.627 366.986 274.927 22.1998 440.766 380.042 -20.1665 307.092 -56.3684 93.2013 288.085 189.203 133.84 203.536 185.702 34.8804 215.437 344.97 -139.624 -384.157 -74.0231 -29.0964 -34.8157 -37.6758 163.254 64.1069 63.2835 44.3996 -459.033 93.8758 -40.333 -745.215 -281.842 186.403 -102.882 39.3229 -74.4669 -287.384 -231.907 -99.9722 -175.993 -224.477 -27.1891 7.45747 -310.303 24.6988 178.863 46.0246 -114.148 -75.609 -154.483 -148.934 255.56 -49.5929 91.2029 12.9923 189.352 
-227.437 -225.798 -580.152 -44.5037 -407.102 -972.25 -92.2989 -90.6594 -1791.09 -462.316 -46.1433 -1034.19 49.4224 41.2246 308.211 222.519 44.4643 859.34 461.495 453.297 2317.28 93.1201 230.716 892.855 180.553 271.47 648.068 56.1005 372.597 1154.09 376.613 56.3684 1153.38 282.178 188.585 661.989 185.702 184.363 111.019 36.3371 332.397 46.0953 75.3617 74.0231 -214.815 377.479 37.6758 57.7005 -44.2667 -45.9958 -490.173 -280.502 -56.6519 -1266.66 -76.7323 -281.842 -1318.3 -57.7761 -36.2346 -486.826 -228.632 -230.569 -741.62 -147.421 -221.654 -64.4603 -45.8059 -304.224 45.9533 -307.503 -46.0246 67.3302 -230.397 -153.979 -71.5102 48.5902 42.9024 730.968 186.677 188.259 4.34849 
-341.728 -22.1627 -46.1433 -349.751 114.002 227.437 -571.327 23.7571 462.316 -401.786 -115.597 -92.5726 427.009 -44.3254 -230.716 -148.808 228.004 49.4224 -32.189 47.5142 93.1201 1418.58 -231.193 -462.863 288.085 -96.2127 -189.203 378.705 -95.5383 -282.178 398.072 -19.1883 -378.037 303.547 18.6043 56.659 -34.8157 27.1436 37.6758 203.536 -139.624 -185.702 246.384 -29.0964 -377.479 -415.104 141.576 75.5852 -102.882 -192.425 -39.3229 78.3576 -191.077 -57.7761 -564.529 -38.3766 -75.8069 -753.579 37.2086 283.295 -280.176 77.746 231.543 -75.609 117.836 154.483 -186.595 117.01 230.397 67.9559 23.5008 308.666 183.725 -22.7855 -46.2619 272.651 155.492 46.7282 3.07195 -95.219 -189.054 
23.7571 -571.327 -462.316 114.002 -349.751 -227.437 -22.1627 -341.728 46.1433 -115.597 -401.786 92.5726 47.5142 -32.189 -93.1201 228.004 -148.808 -49.4224 -44.3254 427.009 230.716 -231.193 1418.58 462.863 -95.5383 378.705 282.178 -96.2127 288.085 189.203 18.6043 303.547 -56.659 -19.1883 398.072 378.037 -29.0964 246.384 377.479 -139.624 203.536 185.702 27.1436 -34.8157 -37.6758 141.576 -415.104 -75.5852 -191.077 78.3576 57.7761 -192.425 -102.882 39.3229 37.2086 -753.579 -283.295 -38.3766 -564.529 75.8069 77.746 -280.176 -231.543 117.01 -186.595 -230.397 117.836 -75.609 -154.483 -22.7855 183.725 46.2619 23.5008 67.9559 -308.666 155.492 272.651 -46.7282 -95.219 3.07195 189.054 
46.1433 -462.042 -1034.19 225.798 -225.798 -580.152 462.042 -46.1433 -1034.19 92.5726 -92.5726 -1790.37 -230.716 91.7515 892.855 -41.2246 41.2246 308.211 -91.7515 230.716 892.855 -462.863 462.863 2344.99 -188.585 281.62 661.989 -281.62 188.585 661.989 -377.954 56.659 1153.44 -56.659 377.954 1153.44 -37.6758 377.256 57.7005 -184.363 184.363 111.019 -377.256 37.6758 57.7005 -75.5852 75.5852 -226.42 36.2346 -54.9834 -486.826 54.9834 -36.2346 -486.826 75.3913 -283.295 -1321.58 283.295 -75.3913 -1321.58 231.368 -231.368 -741.815 153.979 -229.941 -71.5102 229.941 -153.979 -71.5102 308.598 -46.2619 68.6402 46.2619 -308.598 68.6402 -45.8539 45.8539 737.71 -188.911 188.911 1.67561 
-459.033 -30.9622 -56.6519 -621.503 58.7849 132.088 -124.719 163.254 44.2667 -102.882 -191.077 -36.2346 440.766 -15.4811 -372.597 306.712 29.3925 297.161 272.574 81.627 180.553 288.085 -95.5383 -188.585 1325.89 -13.0215 -35.9393 301.221 -103.534 -59.8408 582.816 4.49677 -3.12513 255.56 158.569 42.9024 7.45747 18.9604 304.224 128.513 -35.9983 -242.631 -60.3614 -99.9722 -147.421 -75.609 117.01 153.979 17.0392 -6.51074 -7.18786 -254.64 -51.7671 -213.631 -40.487 2.24838 -0.625027 -287.384 79.2847 230.569 -830.453 -9.18606 6.74521 -548.249 7.97399 5.86886 -19.0164 63.4015 174.429 -221.405 -2.7537 0.510332 12.9923 -97.1035 -188.259 -10.1456 -4.59303 1.34904 343.173 5.62529 -1.10149 
44.3996 -709.829 -280.502 -2.66542 -740.772 -264.555 150.691 64.1069 45.9958 -192.425 78.3576 54.9834 22.1998 315.368 -56.1005 -1.33271 247.077 -52.9109 75.3457 366.986 271.47 -96.2127 378.705 281.62 -13.0215 1017.94 271.612 -78.8162 301.221 -24.1853 7.33834 105.246 -52.0341 161.369 271.955 -42.6238 -27.1891 161.038 45.8059 1.63223 201.55 43.2016 -92.2792 -175.993 -221.654 117.836 -186.595 -229.941 -6.51074 -136.938 54.3223 -39.4081 -254.64 -206.5 3.66917 -279.272 -273.9 80.6845 -279.186 -227.438 -15.0549 -486.626 37.8643 7.97399 -359.666 -44.354 48.2649 -19.0164 168.606 -4.4938 71.0456 223.638 -98.8179 2.95215 185.703 -7.52746 161.768 218.525 9.21922 132.623 -178.425 
93.8758 -280.502 -1266.66 19.2785 -264.555 -1244.71 -27.2747 -63.2835 -490.173 39.3229 -57.7761 -486.826 -380.042 56.1005 1154.09 266.887 52.9109 1024.21 177.154 274.927 648.068 -189.203 282.178 661.989 -35.9393 271.612 1552.63 24.1853 59.8408 737.384 -3.12513 57.7547 657 -49.5929 48.5902 730.968 310.303 -45.8059 45.9533 -217.913 -43.2016 90.0172 -144.646 -224.477 -64.4603 154.483 -230.397 -71.5102 7.18786 -54.3223 -946.103 -206.5 -213.631 -711.976 0.625027 -275.044 -556.553 231.907 -228.632 -741.62 6.74521 -50.0325 -932.045 -5.86886 44.354 -247.613 168.606 174.429 -10.3726 -0.510332 224.572 -41.0071 -189.352 186.677 4.34849 -1.34904 220.959 614.194 1.10149 -180.412 129.763 
64.1069 150.691 -45.9958 -740.772 -2.66542 264.555 -709.829 44.3996 280.502 78.3576 -192.425 -54.9834 366.986 75.3457 -271.47 247.077 -1.33271 52.9109 315.368 22.1998 56.1005 378.705 -96.2127 -281.62 301.221 -78.8162 24.1853 1017.94 -13.0215 -271.612 271.955 161.369 42.6238 105.246 7.33834 52.0341 -175.993 -92.2792 221.654 201.55 1.63223 -43.2016 161.038 -27.1891 -45.8059 -186.595 117.836 229.941 -254.64 -39.4081 206.5 -136.938 -6.51074 -54.3223 -279.186 80.6845 227.438 -279.272 3.66917 273.9 -486.626 -15.0549 -37.8643 -19.0164 48.2649 -168.606 -359.666 7.97399 44.354 2.95215 -98.8179 -185.703 71.0456 -4.4938 -223.638 161.768 -7.52746 -218.525 132.623 9.21922 178.425 
163.254 -124.719 -44.2667 58.7849 -621.503 -132.088 -30.9622 -459.033 56.6519 -191.077 -102.882 36.2346 81.627 272.574 -180.553 29.3925 306.712 -297.161 -15.4811 440.766 372.597 -95.5383 288.085 188.585 -103.534 301.221 59.8408 -13.0215 1325.89 35.9393 158.569 255.56 -42.9024 4.49677 582.816 3.12513 -99.9722 -60.3614 147.421 -35.9983 128.513 242.631 18.9604 7.45747 -304.224 117.01 -75.609 -153.979 -51.7671 -254.64 213.631 -6.51074 17.0392 7.18786 79.2847 -287.384 -230.569 2.24838 -40.487 0.625027 -9.18606 -830.453 -6.74521 63.4015 -19.0164 -174.429 7.97399 -548.249 -5.86886 -97.1035 12.9923 188.259 -2.7537 -221.405 -0.510332 -4.59303 -10.1456 -1.34904 5.62529 343.173 1.10149 
63.2835 27.2747 -490.173 264.555 -19.2785 -1244.71 280.502 -93.8758 -1266.66 57.7761 -39.3229 -486.826 -274.927 -177.154 648.068 -52.9109 -266.887 1024.21 -56.1005 380.042 1154.09 -282.178 189.203 661.989 -59.8408 -24.1853 737.384 -271.612 35.9393 1552.63 -48.5902 49.5929 730.968 -57.7547 3.12513 657 224.477 144.646 -64.4603 43.2016 217.913 90.0172 45.8059 -310.303 45.9533 230.397 -154.483 -71.5102 213.631 206.5 -711.976 54.3223 -7.18786 -946.103 228.632 -231.907 -741.62 275.044 -0.625027 -556.553 50.0325 -6.74521 -932.045 -174.429 -168.606 -10.3726 -44.354 5.86886 -247.613 -186.677 189.352 4.34849 -224.572 0.510332 -41.0071 -220.959 1.34904 614.194 180.412 -1.10149 129.763 
-102.882 184.83 -36.2346 -124.719 -181.706 44.2667 -564.2 -40.333 76.7323 -564.529 37.2086 -75.3913 288.085 92.4151 -188.585 272.574 -90.8529 180.553 397.599 -20.1665 376.613 398.072 18.6043 -377.954 582.816 7.33834 -3.12513 271.955 158.569 -48.5902 1537.91 1.18638 -0.433994 272.651 -153.106 45.8539 -75.609 -113.185 153.979 -60.3614 111.272 -147.421 68.0146 24.6988 -307.503 67.9559 -22.7855 308.598 -40.487 3.66917 -0.625027 -279.186 79.2847 -228.632 102.453 0.593188 -0.0867987 -280.176 -76.5531 231.368 -866.075 -2.40992 0.909774 -221.405 -4.4938 0.510332 2.95215 -97.1035 186.677 -669.675 -0.726504 0.0708709 3.07195 93.758 -188.911 -25.1451 -1.20496 0.181955 363.839 1.47577 -0.148565 
186.403 78.3576 -57.7761 -181.716 64.1069 -63.2835 33.69 -745.215 281.842 -38.3766 -753.579 283.295 93.2013 378.705 -282.178 -90.858 366.986 -274.927 16.845 307.092 56.3684 -19.1883 303.547 56.659 4.49677 105.246 57.7547 161.369 255.56 49.5929 1.18638 1106.02 -277.332 -153.174 272.651 46.7282 -114.148 -186.595 230.397 111.278 -175.993 224.477 -20.6309 178.863 -46.0246 23.5008 183.725 -46.2619 2.24838 -279.272 275.044 80.6845 -287.384 231.907 0.593188 -113.489 -55.4664 -76.587 -280.176 231.543 -2.33905 -488.311 -46.2718 -2.7537 71.0456 -224.572 -98.8179 12.9923 -189.352 -0.726504 -405.2 45.2882 93.7995 3.07195 -189.054 -1.16952 163.737 -226.933 1.43237 132.507 185.29 
39.3229 54.9834 -486.826 -27.2747 45.9958 -490.173 -73.7954 281.842 -1318.3 75.8069 283.295 -1321.58 -189.203 -281.62 661.989 177.154 -271.47 648.068 376.026 -56.3684 1153.38 -378.037 -56.659 1153.44 -3.12513 -52.0341 657 42.6238 -42.9024 730.968 -0.433994 -277.332 1663.6 -46.7282 -45.8539 737.71 154.483 229.941 -71.5102 -144.646 221.654 -64.4603 -307.024 46.0246 67.3302 308.666 46.2619 68.6402 0.625027 273.9 -556.553 -227.438 230.569 -741.62 0.0867987 55.4664 -945.536 231.543 231.368 -741.815 0.909774 44.4275 -946.196 -0.510332 -223.638 -41.0071 185.703 -188.259 4.34849 -0.0708709 -45.2882 -293.148 -189.054 -188.911 1.67561 -0.181955 -226.564 614.615 0.148565 184.988 135.367 
-745.215 33.69 -281.842 64.1069 -181.716 63.2835 78.3576 186.403 57.7761 -753.579 -38.3766 -283.295 307.092 16.845 -56.3684 366.986 -90.858 274.927 378.705 93.2013 282.178 303.547 -19.1883 -56.659 255.56 161.369 -49.5929 105.246 4.49677 -57.7547 272.651 -153.174 -46.7282 1106.02 1.18638 277.332 178.863 -20.6309 46.0246 -175.993 111.278 -224.477 -186.595 -114.148 -230.397 183.725 23.5008 46.2619 -287.384 80.6845 -231.907 -279.272 2.24838 -275.044 -280.176 -76.587 -231.543 -113.489 0.593188 55.4664 -488.311 -2.33905 46.2718 12.9923 -98.8179 189.352 71.0456 -2.7537 224.572 3.07195 93.7995 189.054 -405.2 -0.726504 -45.2882 163.737 -1.16952 226.933 132.507 1.43237 -185.29 
